Average Fire Intensity Change per step,Average Total Rewards,Average Suppressant Efficiency
"[5.4, 6.166666666666667, 4.555555555555555, 4.454545454545454, 3.7333333333333334, 3.2666666666666666, 4.6, 7.666666666666667, 6.0, 4.583333333333333]","[2, 1, 2, 2, 2, 2, 1, 1, 1, 2]","[4, 5, 5, 4, 4, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[24.0, 10.0, 12.0, 13.0, 16.0, 20.0, 12.0, 12.0, 8.0, 18.0]","[[15], [6], [9], [11], [15], [15], [10], [6], [6], [12]]","[[tensor([12.])], [tensor([-3.])], [tensor([9.])], [tensor([6.])], [tensor([6.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])]]",-2.8942135642135645,2.60007183908046
"[5.571428571428571, 3.8333333333333335, 3.5, 4.0, 4.416666666666667, 3.588235294117647, 6.166666666666667, 5.0, 6.125, 4.166666666666667]","[1, 1, 2, 2, 2, 3, 2, 2, 2, 3]","[5, 5, 5, 5, 5, 6, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 16.0, 16.0, 18.0, 10.0, 19.0, 10.0, 14.0, 9.0, 18.0]","[[7], [12], [12], [21], [12], [17], [6], [9], [8], [18]]","[[tensor([-3.])], [tensor([-3.])], [tensor([3.])], [tensor([-3.])], [tensor([-3.])], [tensor([12.])], [tensor([3.])], [tensor([3.])], [tensor([-3.])], [tensor([3.])]]",-2.720435446906035,2.7151211361737677
"[6.166666666666667, 6.0, 4.333333333333333, 5.0, 4.454545454545454, 8.25, 8.25, 4.555555555555555, 7.25, 7.0]","[2, 2, 2, 1, 2, 1, 1, 2, 1, 2]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 16.0, 14.0, 6.0, 9.0, 4.0, 6.0, 8.0, 6.0, 10.0]","[[6], [12], [9], [7], [11], [4], [4], [9], [4], [6]]","[[tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-9.])], [tensor([-3.])], [tensor([-9.])], [tensor([-9.])], [tensor([-3.])], [tensor([-9.])], [tensor([-3.])]]",-2.862876012876013,3.386390999294225
"[6.833333333333333, 10.333333333333334, 8.0, 4.25, 4.888888888888889, 3.7777777777777777, 4.444444444444445, 5.222222222222222, 9.0, 7.166666666666667]","[1, 1, 1, 1, 2, 2, 2, 2, 1, 2]","[5, 5, 5, 5, 4, 4, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 6.0, 6.0, 12.0, 10.0, 12.0, 10.0, 8.0, 4.0, 12.0]","[[6], [3], [4], [12], [9], [9], [9], [9], [3], [6]]","[[tensor([-9.])], [tensor([-9.])], [tensor([-9.])], [tensor([-9.])], [tensor([0.])], [tensor([6.])], [tensor([-3.])], [tensor([-3.])], [tensor([-9.])], [tensor([9.])]]",-3.2929233511586453,3.6231653404067194
"[7.666666666666667, 3.7777777777777777, 4.583333333333333, 3.8, 7.25, 5.222222222222222, 4.222222222222222, 3.6, 5.111111111111111, 4.25]","[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[8.0, 14.0, 14.0, 14.0, 4.0, 14.0, 14.0, 22.0, 14.0, 10.0]","[[6], [18], [12], [15], [4], [9], [9], [15], [9], [12]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-9.])], [tensor([9.])], [tensor([3.])], [tensor([3.])], [tensor([9.])], [tensor([0.])]]",-2.6535667600373483,3.241802641802642
"[3.6666666666666665, 5.333333333333333, 3.2222222222222223, 6.0, 4.0, 5.111111111111111, 4.222222222222222, 5.444444444444445, 5.222222222222222, 3.5]","[2, 1, 2, 1, 2, 3, 2, 2, 2, 2]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[18.0, 8.0, 14.0, 8.0, 16.0, 14.0, 14.0, 8.0, 10.0, 26.0]","[[12], [6], [18], [6], [12], [9], [9], [9], [9], [18]]","[[tensor([3.])], [tensor([-3.])], [tensor([0.])], [tensor([-3.])], [tensor([3.])], [tensor([15.])], [tensor([3.])], [tensor([-3.])], [tensor([-3.])], [tensor([3.])]]",-3.0182439782439783,2.9298850574712643
"[5.666666666666667, 5.666666666666667, 4.111111111111111, 3.5, 3.3333333333333335, 4.888888888888889, 4.222222222222222, 2.933333333333333, 5.8, 6.5]","[2, 1, 2, 2, 2, 2, 2, 2, 2, 1]","[5, 5, 4, 5, 4, 5, 4, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[10.0, 8.0, 8.0, 16.0, 18.0, 10.0, 8.0, 20.0, 22.0, 4.0]","[[9], [6], [9], [12], [12], [9], [9], [15], [15], [4]]","[[tensor([-3.])], [tensor([-9.])], [tensor([0.])], [tensor([3.])], [tensor([6.])], [tensor([-3.])], [tensor([0.])], [tensor([3.])], [tensor([3.])], [tensor([-9.])]]",-2.7581225963578904,3.1848417896314993
"[10.333333333333334, 3.8461538461538463, 4.555555555555555, 5.888888888888889, 5.333333333333333, 6.666666666666667, 5.833333333333333, 6.0, 4.0, 7.0]","[1, 2, 2, 2, 1, 2, 2, 2, 2, 1]","[5, 6, 5, 5, 5, 5, 5, 5, 4, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[6.0, 12.0, 12.0, 14.0, 8.0, 14.0, 14.0, 20.0, 14.0, 10.0]","[[3], [13], [9], [9], [6], [9], [12], [12], [9], [7]]","[[tensor([-9.])], [tensor([0.])], [tensor([3.])], [tensor([3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([6.])], [tensor([-9.])]]",-3.193486513486514,3.0473438352427715
"[3.6666666666666665, 8.25, 4.0, 8.333333333333334, 6.5, 4.333333333333333, 5.666666666666667, 5.133333333333334, 6.166666666666667, 4.133333333333334]","[2, 1, 2, 2, 2, 3, 2, 3, 2, 3]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 4]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[22.0, 4.0, 18.0, 10.0, 10.0, 16.0, 14.0, 18.0, 10.0, 16.0]","[[15], [4], [12], [6], [6], [12], [9], [15], [6], [15]]","[[tensor([9.])], [tensor([-9.])], [tensor([3.])], [tensor([-3.])], [tensor([3.])], [tensor([15.])], [tensor([3.])], [tensor([18.])], [tensor([3.])], [tensor([12.])]]",-2.4120948985654866,2.8830441471950907
"[6.333333333333333, 4.375, 6.0, 3.7058823529411766, 3.533333333333333, 3.5, 6.166666666666667, 4.0, 3.0833333333333335, 5.333333333333333]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[-8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[16.0, 12.0, 8.0, 26.0, 22.0, 16.0, 10.0, 12.0, 18.0, 10.0]","[[9], [8], [5], [17], [15], [12], [6], [9], [12], [9]]","[[tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([9.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-3.])], [tensor([-9.])]]",-2.7238602842842985,2.756466049382716
